,pair1_path,pair2_path,result
4967,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Klaus_Zwickel_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Klaus_Zwickel_0002.jpg,1
5375,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Mike_Gable_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Mohamed_Hammam_0001.jpg,0
5015,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Oscar_Elias_Biscet_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Oscar_Elias_Biscet_0002.jpg,1
5577,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Kurt_Warner_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Kurt_Warner_0004.jpg,1
503,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Jack_Smith_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Mary_Jo_Myers_0001.jpg,0
4502,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Aaron_Eckhart_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Sadie_Frost_0001.jpg,0
318,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Amber_Tamblyn_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Benjamin_Netanyahu_0001.jpg,0
5878,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Hermogenes_Ebdane_Jr_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Sanja_Papic_0001.jpg,0
5513,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Greg_Rusedski_0003.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Greg_Rusedski_0004.jpg,1
274,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Trent_Lott_0008.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Trent_Lott_0016.jpg,1
5155,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Bijan_Darvish_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Frank_Taylor_0001.jpg,0
3620,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Barry_Alvarez_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Barry_Alvarez_0002.jpg,1
1361,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Laura_Bush_0026.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Laura_Bush_0029.jpg,1
4195,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Sean_Patrick_Thomas_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/William_Hochul_0001.jpg,0
1526,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Anderson_Varejao_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Garth_Drabinsky_0001.jpg,0
2366,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Massoud_Barzani_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Pierre_Lacroix_0001.jpg,0
3375,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Buddy_Ryan_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Nancy_Reagan_0002.jpg,0
4160,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Michael_Bolton_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Robert_Bullock_0002.jpg,0
2291,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Howard_Ross_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Kajsa_Bergqvist_0001.jpg,0
3288,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/William_Bulger_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/William_Bulger_0004.jpg,1
3875,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Terry_Stotts_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Terry_Stotts_0002.jpg,1
3558,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Michael_McNeely_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Sean_Combs_0001.jpg,0
5157,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Bill_Self_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Yang_Jianli_0001.jpg,0
945,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Bode_Miller_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Steffi_Graf_0001.jpg,0
4716,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/John_Prescott_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Will_Ofenheusle_0001.jpg,0
5781,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Brandon_Larson_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Chita_Rivera_0001.jpg,0
295,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Woody_Allen_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Woody_Allen_0004.jpg,1
3166,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Kristanna_Loken_0004.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Kristanna_Loken_0005.jpg,1
2182,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Carolyn_Kuhl_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Pierre_Boulanger_0001.jpg,0
298,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Zico_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Zico_0002.jpg,1
68,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Gene_Robinson_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Gene_Robinson_0003.jpg,1
4392,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Michael_Kostelnik_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Michael_Kostelnik_0002.jpg,1
736,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/James_Cameron_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/James_Cameron_0003.jpg,1
3475,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Guillermo_Canas_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Tim_Duncan_0002.jpg,0
4266,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Francis_George_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Francis_George_0002.jpg,1
2988,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Rand_Miller_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Robert_Nillson_0001.jpg,0
3646,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Coretta_Scott_King_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Coretta_Scott_King_0003.jpg,1
1503,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Abdullah_0004.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Julio_Cesar_Franco_0001.jpg,0
2072,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Valentino_Rossi_0003.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Valentino_Rossi_0006.jpg,1
150,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Juan_Pablo_Montoya_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Juan_Pablo_Montoya_0008.jpg,1
756,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Jennifer_Keller_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Jennifer_Keller_0004.jpg,1
5898,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Jay_Rasulo_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Nova_Esther_Guthrie_0001.jpg,0
3501,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Janela_Jara_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Kirsten_Clark_0001.jpg,0
1703,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Jennifer_Tilly_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Serge_Klarsfeld_0001.jpg,0
5466,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Colin_Jackson_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Colin_Jackson_0002.jpg,1
2104,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Adam_Sandler_0003.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Saeed_Anwar_0001.jpg,0
169,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Lance_Armstrong_0007.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Lance_Armstrong_0011.jpg,1
2154,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Bison_Dele_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Brian_McIntyre_0001.jpg,0
376,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Bryan_Adams_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Michael_Kors_0001.jpg,0
2025,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Pete_Sampras_0012.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Pete_Sampras_0015.jpg,1
859,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Steven_Spielberg_0003.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Steven_Spielberg_0006.jpg,1
2687,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Vanessa_Incontrada_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Vanessa_Incontrada_0003.jpg,1
5035,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Queen_Latifah_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Queen_Latifah_0004.jpg,1
5348,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Leonardo_Del_Vecchio_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Tatiana_Shchegoleva_0001.jpg,0
378,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Calbert_Cheaney_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Ian_Smith_0001.jpg,0
4783,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Paula_Abdul_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Robert_Vowler_0001.jpg,0
5456,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Cesar_Gaviria_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Cesar_Gaviria_0004.jpg,1
1294,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Hisao_Oguchi_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Hisao_Oguchi_0002.jpg,1
4971,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Larry_Brown_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Larry_Brown_0004.jpg,1
1432,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Penelope_Cruz_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Penelope_Cruz_0002.jpg,1
5325,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Karen_Clarkson_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Kristen_Breitweiser_0003.jpg,0
5859,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Gloria_Trevi_0004.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/William_Ragland_0001.jpg,0
2942,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Johnny_Benson_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Teresa_Worbis_0001.jpg,0
1779,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Nanni_Moretti_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Shigeru_Ishiba_0001.jpg,0
3388,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Cheryl_Ford_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Chris_Cookson_0001.jpg,0
5162,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Blas_Ople_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Evan_Marriott_0001.jpg,0
5135,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Anthony_Ervin_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Juan_Roman_Carrasco_0001.jpg,0
3543,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Linn_Thornton_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Tom_Cruise_0002.jpg,0
841,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Sarah_Hughes_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Sarah_Hughes_0006.jpg,1
2572,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Kim_Jin-sun_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Kim_Jin-sun_0002.jpg,1
1189,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Roberto_Lavagna_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Sandra_Bullock_0004.jpg,0
175,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Lleyton_Hewitt_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Lleyton_Hewitt_0013.jpg,1
4775,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Nicole_Hiltz_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Zaini_Abdullah_0001.jpg,0
927,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Aron_Ralston_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Bill_Fennelly_0001.jpg,0
3258,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Scott_Peterson_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Scott_Peterson_0005.jpg,1
45,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/David_Caruso_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/David_Caruso_0002.jpg,1
1260,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Eduardo_Duhalde_0007.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Eduardo_Duhalde_0010.jpg,1
1096,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Jacques_Chirac_0035.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Richard_Shelby_0002.jpg,0
1443,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Renee_Zellweger_0003.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Renee_Zellweger_0016.jpg,1
2107,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Agnelo_Queiroz_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Dave_Barr_0001.jpg,0
5003,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Nabil_Shaath_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Nabil_Shaath_0003.jpg,1
1187,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Richard_Sterner_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Steven_Spielberg_0002.jpg,0
5093,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Yao_Ming_0006.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Yao_Ming_0007.jpg,1
3787,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Martha_Lucia_Ramirez_0003.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Martha_Lucia_Ramirez_0004.jpg,1
1030,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Ed_Rendell_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Richard_Cohen_0001.jpg,0
4817,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Alvaro_Uribe_0007.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Alvaro_Uribe_0020.jpg,1
300,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Abdel_Madi_Shabneh_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Dean_Barker_0001.jpg,0
2523,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Goh_Kun_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Goh_Kun_0002.jpg,1
1472,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Taha_Yassin_Ramadan_0003.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Taha_Yassin_Ramadan_0012.jpg,1
283,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Valerie_Harper_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Valerie_Harper_0002.jpg,1
4382,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Michael_Chiklis_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Michael_Chiklis_0005.jpg,1
2480,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/David_Hyde_Pierce_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/David_Hyde_Pierce_0003.jpg,1
4755,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Meles_Zenawi_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Nawabzada_Nasrullah_Khan_0001.jpg,0
3346,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Baz_Luhrmann_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Danny_Avalon_0001.jpg,0
1813,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Allyson_Felix_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Allyson_Felix_0003.jpg,1
3887,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Valery_Giscard_dEstaing_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Valery_Giscard_dEstaing_0002.jpg,1
4313,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/John_McCallum_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/John_McCallum_0002.jpg,1
4141,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Luis_Gonzalez_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Warren_Beatty_0001.jpg,0
5061,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Russell_Simmons_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Russell_Simmons_0004.jpg,1
4827,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Barbara_Walters_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Barbara_Walters_0003.jpg,1
2932,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Joel_Todd_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Momir_Nikolic_0001.jpg,0
2119,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Ali_Abdullah_Saleh_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Khalid_Qazi_0001.jpg,0
5657,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Pierre_Pettigrew_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Pierre_Pettigrew_0003.jpg,1
4814,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Alison_Lohman_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Alison_Lohman_0002.jpg,1
3807,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Nicanor_Duarte_Frutos_0003.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Nicanor_Duarte_Frutos_0007.jpg,1
5705,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Adam_Ant_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Richard_Regenhard_0001.jpg,0
5774,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Billy_Donovan_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/William_Nessen_0001.jpg,0
2330,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/John_Travolta_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Lech_Walesa_0001.jpg,0
2029,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Pierre_Boulanger_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Pierre_Boulanger_0002.jpg,1
5464,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Christian_Longo_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Christian_Longo_0003.jpg,1
257,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Thomas_Rupprath_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Thomas_Rupprath_0003.jpg,1
507,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Jamling_Norgay_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Zico_0002.jpg,0
1942,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Juan_Manuel_Marquez_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Juan_Manuel_Marquez_0003.jpg,1
99,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Jack_Grubman_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Jack_Grubman_0002.jpg,1
2955,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Keith_Van_Horn_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Sherry_Fisher_0001.jpg,0
744,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Jelena_Dokic_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Jelena_Dokic_0004.jpg,1
4570,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Brian_Schneider_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Michael_Rolinee_0001.jpg,0
5552,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Joe_Dumars_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Joe_Dumars_0002.jpg,1
1375,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Marieta_Chrousala_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Marieta_Chrousala_0003.jpg,1
3866,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Shimon_Peres_0004.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Shimon_Peres_0007.jpg,1
3819,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Rachel_Hunter_0003.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Rachel_Hunter_0004.jpg,1
3682,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Harrison_Ford_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Harrison_Ford_0012.jpg,1
1954,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Kenneth_Evans_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Kenneth_Evans_0002.jpg,1
4746,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Margaret_Hasley_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Michael_Denzel_0001.jpg,0
1157,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Mario_Kreutzberger_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Shavon_Earp_0001.jpg,0
4368,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Lucio_Gutierrez_0006.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Lucio_Gutierrez_0007.jpg,1
3365,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Brett_Hull_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Gregorio_Rosal_0001.jpg,0
4905,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/George_Voinovich_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/George_Voinovich_0003.jpg,1
1437,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Princess_Caroline_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Princess_Caroline_0002.jpg,1
366,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Bob_Graham_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Dwayne_Wade_0001.jpg,0
4813,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Alice_Fisher_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Alice_Fisher_0002.jpg,1
2941,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Johnny_Benson_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Lana_Clarkson_0002.jpg,0
402,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Christian_Lacroix_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Laura_Elena_Harring_0001.jpg,0
4644,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Fernando_Valenzuela_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Nicolas_Macrozonaris_0001.jpg,0
5654,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Pierce_Brosnan_0003.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Pierce_Brosnan_0007.jpg,1
949,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Brad_Alexander_Smith_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Kate_Lee_0001.jpg,0
2781,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Brandon_Robinson_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Shi_Guangsheng_0001.jpg,0
19,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Benjamin_Netanyahu_0004.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Benjamin_Netanyahu_0005.jpg,1
229,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Rick_Perry_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Rick_Perry_0004.jpg,1
4187,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Robert_Tyrrell_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Yuri_Luzhkov_0001.jpg,0
668,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/David_Anderson_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/David_Anderson_0002.jpg,1
218,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Pervez_Musharraf_0002.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Pervez_Musharraf_0016.jpg,1
5007,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Naomi_Watts_0013.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Naomi_Watts_0018.jpg,1
4024,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Elena_de_Chavez_0001.jpg,/Users/ryanlee/Desktop/FriendFinder.AI/images/train/Jack_Goodman_0001.jpg,0
